,state_location,zip_location,school_counts,enrollment_mean,g12_enrollment_mean,teachers_fte_mean,g12_students_retained_mean,students_SAT_ACT_mean,salaries_teachers_mean,salaries_total_mean,expenditures_nonpersonnel_mean
6630,MO,65032,1,283.0,45.0,23.0,0.0,81.0,1099994.0,1204664.38,281181.0
6631,MO,65041,1,318.0,73.0,27.0,1.0,72.0,1074214.0,1349559.62,87660.0
6632,MO,65046,1,103.0,20.0,12.0,0.0,8.0,459807.0,633843.12,110329.0
6633,MO,65051,1,367.0,41.0,27.0,0.0,52.0,1095781.0,1095781.0,340883.0
6634,MO,65059,1,266.0,66.0,23.0,0.0,66.0,942311.0,1078668.0,60039.0
6635,MO,65063,1,321.0,52.0,25.0,0.0,28.0,3629094.0,4590751.5,203643.0
6636,MO,65065,1,593.0,146.0,39.0,3.0,243.0,1815676.0,2242947.0,229028.0
6637,MO,65066,1,569.0,144.0,35.0,2.0,0.0,1427647.0,2508891.0,960342.0
6638,MO,65068,1,78.0,17.0,9.0,0.0,12.0,296659.0,401487.0,21000.0
6639,MO,65074,1,177.0,47.0,16.0,0.0,45.0,661357.0,1008729.0,72301.0
6640,MO,65075,1,109.0,17.0,10.0,0.0,16.0,534721.0,759745.88,17060.0
6641,MO,65078,1,306.0,36.0,23.0,0.0,31.0,756935.0,1054343.62,182244.0
6642,MO,65081,1,309.0,43.0,24.0,0.0,20.0,927686.0,1064897.75,164836.0
6643,MO,65082,1,56.0,16.0,8.0,0.0,10.0,292860.0,626536.56,27042.0
6644,MO,65084,1,367.0,87.0,31.0,0.0,100.0,1415400.0,1828612.62,480807.0
6645,MO,65085,1,469.0,77.0,31.0,0.0,36.0,2200506.0,3089430.0,177724.0
6646,MO,65101,2,1456.0,318.0,99.0,16.0,469.0,4241131.5,5472816.5,909856.5
6647,MO,65202,2,755.0,175.0,52.0,4.0,226.0,2379560.0,3325781.0,255213.5
6648,MO,65203,2,1835.0,447.0,109.0,13.0,608.0,6461983.5,8613388.25,607405.0
6649,MO,65233,1,548.0,121.0,38.0,1.0,70.0,1584866.0,2064104.38,108257.0
6650,MO,65236,1,112.0,15.0,12.0,0.0,18.0,479460.0,650051.12,34288.0
6651,MO,65237,1,62.0,11.0,8.0,0.0,4.0,311106.0,417631.56,126930.0
6652,MO,65239,1,227.0,28.0,18.0,0.0,38.0,720773.0,1009386.31,60949.0
6653,MO,65240,1,439.0,84.0,31.0,1.0,100.0,1454906.0,1747906.12,644512.0
6654,MO,65248,1,185.0,46.0,18.0,0.0,54.0,669573.0,848231.31,52794.0
6655,MO,65251,3,235.0,47.0,17.0,1.0,49.0,615370.0,768010.08,176031.33
6656,MO,65254,1,158.0,34.0,16.0,0.0,46.0,533017.0,771184.0,87568.0
6657,MO,65255,1,401.0,101.0,25.0,0.0,3.0,1190220.0,1622158.12,103731.0
6658,MO,65256,1,161.0,40.0,14.0,0.0,13.0,552300.0,699338.0,33082.0
6659,MO,65257,1,93.0,20.0,10.0,0.0,9.0,367782.0,601798.25,514651.0
6660,MO,65259,1,188.0,43.0,18.0,2.0,34.0,892144.0,1216962.0,88952.0
6661,MO,65261,1,72.0,13.0,10.0,0.0,6.0,232075.0,345297.0,1.0
6662,MO,65262,1,376.0,96.0,29.0,4.0,72.0,1198193.0,1406014.0,65648.0
6663,MO,65263,1,103.0,20.0,10.0,0.0,15.0,900000.0,1600000.0,450000.0
6664,MO,65265,2,350.0,78.0,38.0,3.0,179.0,1831534.28,2451043.11,492831.73
6665,MO,65270,1,698.0,143.0,45.0,6.0,179.0,2515536.0,3576217.0,674033.0
6666,MO,65274,1,245.0,32.0,19.0,0.0,36.0,919302.0,1308330.38,100250.0
6667,MO,65275,1,141.0,39.0,15.0,1.0,16.0,590191.0,653440.0,404814.0
6668,MO,65276,1,134.0,26.0,12.0,0.0,43.0,532341.0,849399.0,77840.0
6669,MO,65281,1,238.0,39.0,23.0,0.0,60.0,946530.0,1155228.88,47837.0
6670,MO,65284,1,135.0,31.0,13.0,0.0,52.0,626977.0,626977.0,15193.0
6671,MO,65301,1,1449.0,355.0,88.0,5.0,423.0,3486744.0,5445397.5,1449336.0
6672,MO,65323,1,46.0,10.0,7.0,0.0,2.0,262866.0,319602.62,36942.0
6673,MO,65324,1,117.0,15.0,13.0,0.0,7.0,536731.0,604857.62,182691.0
6674,MO,65325,1,230.0,54.0,19.0,0.0,63.0,728008.0,919611.0,49887.0
6675,MO,65332,1,177.0,31.0,13.0,0.0,66.0,768227.0,932569.12,168308.0
6676,MO,65334,1,144.0,16.0,13.0,0.0,31.0,598042.0,703292.44,29004.0
6677,MO,65336,1,355.0,82.0,31.0,1.0,75.0,1898610.0,2270163.75,591707.0
6678,MO,65337,1,151.0,22.0,16.0,0.0,33.0,793148.0,865891.5,147191.0
6679,MO,65338,1,225.0,34.0,18.0,0.0,36.0,659490.0,870870.0,73789.0
6680,MO,65339,1,33.0,6.0,7.0,0.0,4.0,262460.0,641920.0,347423.0
6681,MO,65340,1,797.0,177.0,52.0,2.0,204.0,3215545.0,4007443.0,268049.0
6682,MO,65348,1,133.0,25.0,12.0,1.0,14.0,398889.0,876711.0,518618.0
6683,MO,65349,1,123.0,31.0,12.0,0.0,29.0,464853.0,94720.0,165233.0
6684,MO,65350,1,258.0,41.0,23.0,0.0,0.0,845670.0,1233930.0,741206.0
6685,MO,65351,1,204.0,29.0,16.0,0.0,19.0,666100.0,808149.69,54976.0
6686,MO,65355,1,376.0,79.0,26.0,2.0,57.0,1236078.0,1650296.25,400824.0
6687,MO,65360,1,309.0,39.0,22.0,0.0,58.0,991385.0,1471233.75,752839.0
6688,MO,65401,1,1249.0,287.0,59.0,1.0,194.0,3489480.0,4414204.5,1120997.0
6689,MO,65441,1,287.0,73.0,19.0,1.0,9.0,977312.0,1122494.62,272563.0
6690,MO,65452,1,263.0,45.0,19.0,0.0,0.0,1837633.0,2644838.5,969996.0
6691,MO,65453,1,402.0,95.0,31.0,0.0,67.0,1425000.0,1810000.0,218000.0
6692,MO,65459,1,285.0,72.0,20.0,0.0,74.0,871986.0,1152030.0,102429.0
6693,MO,65466,1,122.0,18.0,12.0,0.0,25.0,275724.0,394707.56,57000.0
6694,MO,65483,1,340.0,77.0,26.0,5.0,32.0,879194.0,1183878.0,40858.0
6695,MO,65486,1,312.0,56.0,23.0,1.0,138.0,834156.0,1262575.0,208105.0
6696,MO,65534,1,179.0,46.0,17.0,0.0,47.0,949457.0,1526552.0,321490.0
6697,MO,65536,1,1406.0,322.0,81.0,5.0,155.0,3716160.0,4126616.25,453507.0
6698,MO,65542,1,420.0,73.0,28.0,0.0,74.0,2278747.0,3337321.0,286764.0
6699,MO,65548,1,333.0,68.0,27.0,5.0,14.0,1064805.0,1250067.62,98325.0
6700,MO,65550,1,179.0,26.0,16.0,1.0,37.0,570305.0,697652.69,24880.0
6701,MO,65552,1,298.0,39.0,22.0,0.0,48.0,819605.0,1092155.62,118128.0
6702,MO,65556,1,173.0,44.0,14.0,0.0,47.0,575737.0,694383.0,30000.0
6703,MO,65559,1,574.0,130.0,38.0,0.0,101.0,1741469.0,2120011.75,422185.0
6704,MO,65560,1,607.0,145.0,38.0,2.0,118.0,2239754.0,2534864.25,255521.0
6705,MO,65565,1,271.0,55.0,20.0,0.0,58.0,946774.0,1284162.75,142341.0
6706,MO,65566,1,182.0,33.0,16.0,0.0,0.0,2200000.0,2200000.0,300000.0
6707,MO,65567,1,209.0,31.0,18.0,0.0,22.0,1167669.0,1928348.0,84933.0
6708,MO,65571,1,184.0,17.0,14.0,0.0,33.0,594075.0,905095.0,533405.0
6709,MO,65582,1,225.0,43.0,20.0,0.0,51.0,706000.0,1161980.0,1167019.0
6710,MO,65583,1,1599.0,411.0,96.0,8.0,238.0,6140542.0,8645864.0,1854964.0
6711,MO,65588,1,110.0,31.0,10.0,0.0,23.0,514664.0,663819.0,112408.0
6712,MO,65604,1,333.0,57.0,26.0,1.0,0.0,790699.0,1018936.0,89412.0
6713,MO,65605,1,567.0,138.0,35.0,0.0,139.0,1728650.0,1758248.62,203831.0
6714,MO,65606,1,300.0,32.0,27.0,1.0,66.0,1013164.0,1226532.5,246942.0
6715,MO,65608,1,437.0,107.0,27.0,1.0,166.0,1181123.0,1585409.12,587898.0
6716,MO,65609,1,192.0,30.0,16.0,0.0,71.0,638969.0,848995.0,49303.0
6717,MO,65610,1,198.0,26.0,14.0,0.0,41.0,582413.0,615506.94,550060.0
6718,MO,65611,1,169.0,40.0,17.0,0.0,25.0,793858.0,998992.0,105092.0
6719,MO,65613,1,881.0,222.0,59.0,0.0,247.0,2584848.0,3814848.0,1199112.0
6720,MO,65614,1,138.0,34.0,12.0,0.0,23.0,472177.0,1116846.5,751786.0
6721,MO,65616,1,1430.0,357.0,85.0,0.0,248.0,3374580.0,4176626.75,125369.0
6722,MO,65622,1,483.0,109.0,33.0,0.0,125.0,1482304.0,1929731.0,171117.0
6723,MO,65625,1,570.0,135.0,39.0,3.0,0.0,1991668.0,2710344.75,2032576.0
6724,MO,65629,1,97.0,10.0,10.0,0.0,9.0,287652.0,417006.22,96360.0
6725,MO,65631,1,346.0,69.0,24.0,0.0,72.0,1858005.0,2001067.0,205752.0
6726,MO,65632,1,381.0,76.0,29.0,0.0,75.0,1168456.0,1969281.5,274659.0
6727,MO,65633,1,269.0,46.0,23.0,0.0,30.0,871701.0,1133737.5,254803.0
6728,MO,65635,1,64.0,10.0,10.0,0.0,11.0,366427.0,421722.72,23042.0
6729,MO,65637,1,159.0,23.0,12.0,0.0,48.0,1300000.0,1300000.0,1500000.0
6730,MO,65646,1,49.0,10.0,8.0,0.0,4.0,180849.0,389238.0,323891.0
6731,MO,65647,1,100.0,16.0,7.0,0.0,31.0,271153.0,464383.91,123936.0
6732,MO,65648,1,323.0,82.0,23.0,0.0,58.0,1158631.0,1736868.0,374449.0
6733,MO,65649,1,182.0,39.0,16.0,0.0,27.0,1473789.0,5161173.5,2041339.0
6734,MO,65652,1,164.0,39.0,15.0,2.0,79.0,406000.0,585200.0,68523.0
6735,MO,65653,2,216.0,48.0,16.0,2.0,0.0,486223.5,620255.0,66054.5
6736,MO,65655,1,293.0,49.0,25.0,0.0,65.0,840883.0,1306292.0,1639844.0
6737,MO,65656,1,217.0,35.0,17.0,0.0,50.0,198585.0,1750850.0,45000.0
6738,MO,65661,1,203.0,24.0,17.0,0.0,25.0,570900.0,903148.0,14000.0
6739,MO,65663,1,123.0,19.0,10.0,0.0,15.0,396335.0,572844.0,97597.0
6740,MO,65667,1,336.0,46.0,25.0,0.0,33.0,1040297.0,1480715.5,591603.0
6741,MO,65668,1,63.0,16.0,7.0,0.0,23.0,1030675.0,1659510.0,1486563.0
6742,MO,65672,1,489.0,123.0,37.0,3.0,34.0,1335738.0,1759912.12,448824.0
6743,MO,65674,1,99.0,26.0,10.0,0.0,28.0,444731.0,1886713.25,17325.0
6744,MO,65675,1,115.0,23.0,12.0,0.0,9.0,1151218.0,1151218.38,9680.0
6745,MO,65682,1,130.0,42.0,11.0,0.0,32.0,362343.0,574190.0,99743.0
6746,MO,65689,2,130.0,28.0,10.0,1.0,12.0,498622.0,563797.38,141632.5
6747,MO,65692,1,102.0,22.0,9.0,0.0,8.0,376151.0,578223.19,259420.0
6748,MO,65704,1,209.0,51.0,17.0,0.0,44.0,719356.0,820880.0,227358.0
6749,MO,65705,1,221.0,37.0,14.0,0.0,43.0,1997088.0,3782508.25,1036209.0
6750,MO,65706,1,947.0,229.0,59.0,3.0,76.0,2710450.0,3324727.5,1138377.0
6751,MO,65707,1,279.0,43.0,18.0,0.0,77.0,615000.0,844493.5,64850.0
6752,MO,65708,1,761.0,168.0,44.0,8.0,154.0,2298187.0,3272505.5,213392.0
6753,MO,65710,1,161.0,38.0,13.0,0.0,22.0,681685.0,825244.38,278725.0
6754,MO,65711,1,387.0,90.0,25.0,0.0,46.0,1452829.0,1929819.62,150688.0
6755,MO,65712,2,248.0,54.0,18.0,0.0,50.0,794574.5,938229.12,49819.0
6756,MO,65713,1,122.0,15.0,11.0,0.0,0.0,471164.0,855820.06,855820.0
6757,MO,65714,1,1711.0,403.0,104.0,2.0,397.0,4644913.0,6231088.5,711976.0
6758,MO,65717,1,192.0,35.0,18.0,0.0,23.0,824662.0,1069223.62,59411.0
6759,MO,65721,1,1308.0,424.0,81.0,1.0,528.0,5107274.0,6540965.0,34466.0
6760,MO,65723,1,208.0,48.0,15.0,0.0,75.0,573750.0,716013.25,359085.0
6761,MO,65725,1,274.0,36.0,17.0,0.0,25.0,605544.0,886770.19,150098.0
6762,MO,65734,1,180.0,47.0,18.0,0.0,53.0,952201.0,1148892.0,126287.0
6763,MO,65737,1,604.0,145.0,36.0,2.0,157.0,1840812.0,2567593.5,931352.0
6764,MO,65738,1,1401.0,305.0,81.0,0.0,318.0,4758097.0,5491534.5,1169922.0
6765,MO,65742,1,702.0,147.0,45.0,3.0,202.0,1997183.0,2435368.0,177949.0
6766,MO,65746,1,206.0,48.0,18.0,0.0,83.0,2415905.0,3521939.5,157061.0
6767,MO,65753,1,177.0,45.0,16.0,0.0,22.0,698533.0,831588.94,278875.0
6768,MO,65754,1,227.0,56.0,17.0,1.0,40.0,781342.0,1013623.44,128152.0
6769,MO,65757,1,372.0,88.0,28.0,0.0,91.0,1336641.0,1583405.88,122803.0
6770,MO,65761,1,68.0,12.0,10.0,0.0,10.0,262698.0,604024.0,53110.0
6771,MO,65767,1,226.0,58.0,16.0,0.0,29.0,552732.0,892226.0,339494.0
6772,MO,65769,1,197.0,22.0,16.0,0.0,24.0,769718.0,769718.75,1149008.0
6773,MO,65770,1,135.0,25.0,12.0,0.0,8.0,570099.0,570099.0,51392.0
6774,MO,65772,1,221.0,53.0,17.0,0.0,88.0,778350.0,996426.0,53124.0
6775,MO,65774,1,155.0,21.0,10.0,0.0,29.0,717896.0,1067719.0,325447.0
6776,MO,65775,1,1037.0,267.0,56.0,0.0,150.0,3687395.0,3967513.25,2631331.0
6777,MO,65778,1,117.0,28.0,13.0,0.0,37.0,447152.0,558652.0,46676.0
6778,MO,65779,1,143.0,21.0,12.0,0.0,10.0,1004331.0,1680364.75,799233.0
6779,MO,65781,1,1350.0,319.0,88.0,0.0,156.0,3989427.0,4915336.5,1056261.0
6780,MO,65785,1,305.0,80.0,24.0,1.0,97.0,955059.0,1182148.0,500000.0
6781,MO,65786,1,136.0,18.0,14.0,0.0,19.0,535275.0,680781.88,17928.0
6782,MO,65791,1,324.0,52.0,25.0,0.0,90.0,1030936.0,1286725.75,256082.0
6783,MO,65793,1,422.0,99.0,34.0,0.0,88.0,1452440.0,1704592.0,17500.0
6784,MO,65802,1,1726.0,322.0,140.0,15.0,0.0,5123954.0,5659156.0,1311199.0
6785,MO,65803,1,1083.0,227.0,61.0,13.0,0.0,3335120.0,3948936.25,712742.0
6786,MO,65804,1,1375.0,350.0,69.0,11.0,0.0,3792946.0,4317072.5,867791.0
6787,MO,65806,1,6.0,0.0,1.0,0.0,0.0,41184.0,41184.0,5600.0
6788,MO,65807,5,646.0,145.0,34.0,4.0,1.0,1876589.2,2068435.4,399596.4
6789,MS,38603,1,184.0,43.0,15.0,0.0,106.0,602314.0,834111.44,249089.0
6790,MS,38606,1,1131.0,223.0,86.0,4.0,791.0,4538532.0,5713073.0,984988.0
6791,MS,38611,1,486.0,110.0,31.0,1.0,103.0,1304001.0,1588941.88,371333.0
6792,MS,38614,3,423.0,100.0,28.0,5.0,128.0,968678.0,1547164.15,117660.0
6793,MS,38618,1,362.0,96.0,20.0,7.0,153.0,1019081.0,1288053.75,95556.0
6794,MS,38629,1,254.0,44.0,20.0,0.0,27.0,1048606.0,1232248.62,130037.0
6795,MS,38632,1,1200.0,283.0,66.0,5.0,476.0,2972548.0,3720705.75,614505.0
6796,MS,38635,2,287.0,70.0,17.0,2.0,70.0,628298.0,896566.31,259289.5
6797,MS,38637,1,1222.0,234.0,75.0,19.0,288.0,3374623.0,4214588.0,342797.0
6798,MS,38641,1,933.0,214.0,61.0,13.0,298.0,2440774.0,3092104.25,390391.0
6799,MS,38646,1,336.0,92.0,28.0,0.0,119.0,1131234.0,1630102.0,752606.0
6800,MS,38652,1,570.0,138.0,27.0,1.0,159.0,2659542.0,3269223.5,179703.0
6801,MS,38654,3,1067.0,234.0,60.0,4.0,546.0,2716820.0,3317571.92,498575.67
6802,MS,38655,2,1026.0,237.0,62.0,2.0,398.0,3152658.5,3752870.75,401236.5
6803,MS,38659,1,204.0,39.0,14.0,3.0,49.0,667841.0,838841.06,284358.0
6804,MS,38663,1,499.0,117.0,31.0,0.0,92.0,1854985.0,2142138.25,836598.0
6805,MS,38665,1,382.0,58.0,27.0,1.0,74.0,1112190.0,1340379.62,114287.0
6806,MS,38666,1,380.0,86.0,29.0,0.0,164.0,1013268.0,1306226.25,315768.0
6807,MS,38668,1,816.0,134.0,55.0,4.0,105.0,2721522.0,2995572.0,835880.0
6808,MS,38671,1,1915.0,401.0,97.0,24.0,486.0,4622528.0,5583641.5,566114.0
6809,MS,38672,1,1765.0,423.0,85.0,8.0,585.0,4029852.0,4758339.0,805299.0
6810,MS,38676,1,521.0,99.0,34.0,1.0,291.0,2212548.0,2940475.0,124744.0
6811,MS,38701,2,822.0,166.0,44.0,7.0,166.0,1968771.0,2436626.0,196285.5
6812,MS,38723,1,405.0,41.0,27.0,0.0,50.0,1265050.0,1476209.0,284653.0
6813,MS,38748,1,272.0,46.0,20.0,2.0,117.0,397488.0,1039884.56,214047.0
6814,MS,38751,1,499.0,169.0,31.0,17.0,136.0,1265425.0,1666292.12,415063.0
6815,MS,38756,1,263.0,76.0,24.0,2.0,68.0,663094.0,2582815.0,416019.0
6816,MS,38762,1,198.0,31.0,15.0,1.0,43.0,690941.0,783033.19,35152.0
6817,MS,38769,1,198.0,48.0,13.0,4.0,0.0,469963.0,802615.75,50902.0
6818,MS,38771,1,395.0,106.0,25.0,5.0,81.0,1160471.0,1598132.38,267511.0
6819,MS,38773,1,129.0,42.0,11.0,5.0,0.0,498076.0,696300.94,19584.0
6820,MS,38774,1,160.0,34.0,13.0,3.0,32.0,575100.0,700073.88,22548.0
6821,MS,38801,1,2012.0,440.0,105.0,16.0,461.0,8752567.0,11780112.0,2358160.0
6822,MS,38821,1,480.0,131.0,24.0,0.0,214.0,1685816.0,2058559.0,333470.0
6823,MS,38824,1,475.0,59.0,32.0,0.0,108.0,2003765.0,2003765.0,51098.0
6824,MS,38829,1,354.0,89.0,18.0,0.0,157.0,1187251.0,1187251.0,126981.0
6825,MS,38834,3,420.0,89.0,27.0,0.0,147.0,1604818.67,8321865.42,339039.0
6826,MS,38841,1,533.0,110.0,27.0,0.0,178.0,1201884.0,1437545.0,765600.0
6827,MS,38843,1,576.0,131.0,36.0,3.0,296.0,1919662.0,2287747.0,412186.0
6828,MS,38846,1,401.0,104.0,29.0,0.0,157.0,1697675.0,2034408.62,202550.0
6829,MS,38851,1,462.0,94.0,27.0,0.0,314.0,1042679.0,1285980.62,81979.0
6830,MS,38852,1,573.0,121.0,39.0,0.0,173.0,1930227.0,2464421.0,696055.0
6831,MS,38857,1,466.0,112.0,32.0,0.0,116.0,1825444.0,2256119.25,970057.0
6832,MS,38858,1,407.0,83.0,47.0,1.0,180.0,1037818.0,1660831.88,209975.0
6833,MS,38859,1,275.0,70.0,18.0,3.0,131.0,795817.0,957453.25,93761.0
6834,MS,38860,1,322.0,51.0,25.0,0.0,37.0,1021607.0,1308074.38,48386.0
6835,MS,38863,2,574.0,129.0,34.0,0.0,37.0,1461272.0,1715487.0,437567.0
6836,MS,38866,1,965.0,232.0,53.0,3.0,480.0,2635560.0,3141097.0,1157972.0
6837,MS,38868,1,562.0,126.0,44.0,8.0,121.0,2197077.0,2711091.25,715833.0
6838,MS,38878,1,303.0,48.0,20.0,0.0,43.0,955312.0,1225984.88,340975.0
6839,MS,38901,1,1061.0,219.0,53.0,6.0,505.0,3923498.0,5245145.5,1951238.0
6840,MS,38915,1,383.0,42.0,22.0,0.0,62.0,1108096.0,1373937.25,336672.0
6841,MS,38916,1,240.0,41.0,13.0,2.0,138.0,753358.0,1003437.75,344935.0
6842,MS,38921,1,280.0,66.0,18.0,6.0,103.0,1132895.0,1619747.62,139447.0
6843,MS,38922,1,185.0,32.0,16.0,2.0,59.0,476526.0,781633.0,43442.0
6844,MS,38930,2,530.0,122.0,32.0,0.0,50.0,1405714.5,1781809.5,314334.5
6845,MS,38941,1,325.0,62.0,30.0,3.0,113.0,1344000.0,1500000.0,0.0
6846,MS,38947,1,504.0,62.0,40.0,8.0,76.0,2100198.0,2100198.0,394002.0
6847,MS,38965,1,461.0,50.0,32.0,1.0,65.0,1404272.0,1849492.88,197502.0
6848,MS,38966,1,299.0,51.0,26.0,2.0,93.0,1437842.0,1792480.0,44988.0
6849,MS,38967,1,437.0,54.0,39.0,3.0,71.0,1941128.0,2468658.75,135867.0
6850,MS,39038,1,460.0,99.0,22.0,11.0,135.0,586985.0,1140577.0,145322.0
6851,MS,39042,1,1648.0,380.0,95.0,3.0,369.0,1231597.0,2463193.0,234160.0
6852,MS,39045,1,305.0,73.0,28.0,0.0,173.0,1693449.0,1927044.75,230404.0
6853,MS,39046,1,612.0,185.0,28.0,9.0,155.0,1555640.0,2063199.88,14750.0
6854,MS,39051,1,573.0,128.0,32.0,0.0,294.0,1573145.0,2205824.5,534874.0
6855,MS,39056,1,1125.0,341.0,55.0,5.0,821.0,3634236.0,4240079.5,1334829.0
6856,MS,39059,1,460.0,119.0,26.0,9.0,97.0,941991.0,1559330.75,193270.0
6857,MS,39067,1,252.0,34.0,17.0,2.0,108.0,863373.0,1241029.75,335372.0
6858,MS,39069,1,357.0,92.0,23.0,0.0,88.0,1538515.0,2576795.25,5775.0
6859,MS,39073,2,637.0,126.0,46.0,0.0,124.0,2374439.0,3002368.5,175708.0
6860,MS,39074,1,385.0,77.0,23.0,3.0,170.0,1460106.0,2029727.88,527971.0
6861,MS,39083,1,391.0,95.0,27.0,0.0,173.0,1560506.0,1614977.38,152886.0
6862,MS,39090,1,634.0,158.0,35.0,4.0,145.0,1812701.0,2463987.0,456922.0
6863,MS,39092,1,203.0,55.0,11.0,0.0,34.0,679837.0,863102.0,185294.0
6864,MS,39095,1,744.0,167.0,47.0,0.0,286.0,3067311.0,14577903.0,2887821.0
6865,MS,39107,1,165.0,24.0,13.0,0.0,57.0,635240.0,1036297.62,298105.0
6866,MS,39110,2,1210.0,348.0,72.0,8.0,858.0,4781747.0,5795233.75,831448.0
6867,MS,39111,1,420.0,104.0,24.0,5.0,108.0,1170617.0,1517139.75,235475.0
6868,MS,39114,1,570.0,142.0,26.0,9.0,268.0,1235218.0,1569816.12,221800.0
6869,MS,39117,1,422.0,95.0,24.0,3.0,167.0,1147327.0,1527451.0,344971.0
6870,MS,39120,2,380.0,104.0,24.0,1.0,168.0,977698.0,1291748.41,335881.0
6871,MS,39145,1,380.0,48.0,33.0,0.0,52.0,1521407.0,1978086.0,149644.0
6872,MS,39150,1,441.0,106.0,28.0,4.0,201.0,1050511.0,1573999.0,610447.0
6873,MS,39151,1,327.0,53.0,32.0,0.0,46.0,1556641.0,1972676.0,139581.0
6874,MS,39153,1,549.0,71.0,33.0,5.0,93.0,1324603.0,1676233.88,62071.0
6875,MS,39154,2,333.0,76.0,34.0,2.0,62.0,1039791.0,1762024.44,383729.0
6876,MS,39157,1,924.0,201.0,56.0,2.0,427.0,3504672.0,4445317.5,109043.0
6877,MS,39159,1,243.0,55.0,14.0,4.0,64.0,555247.0,778805.94,491791.0
6878,MS,39161,1,395.0,68.0,34.0,1.0,66.0,1477492.0,1890657.0,136788.0
6879,MS,39170,1,1203.0,302.0,67.0,8.0,246.0,3062249.0,4063845.0,856596.0
6880,MS,39180,2,1141.0,263.0,65.0,30.0,340.0,3513570.5,4496970.38,257606.5
6881,MS,39189,1,290.0,46.0,25.0,1.0,42.0,1103784.0,1615989.62,45124.0
6882,MS,39194,2,515.0,104.0,28.0,2.0,58.0,1771637.0,2099665.62,514584.5
6883,MS,39202,1,1367.0,339.0,82.0,33.0,381.0,3428774.0,3955890.25,494611.0
6884,MS,39203,1,659.0,144.0,47.0,33.0,132.0,2143763.0,2592421.75,224625.0
6885,MS,39204,2,904.0,188.0,62.0,31.0,182.0,2414235.5,3000012.0,297500.5
6886,MS,39206,1,1063.0,226.0,63.0,40.0,213.0,2454210.0,2843310.5,203365.0
6887,MS,39208,1,1169.0,296.0,69.0,5.0,247.0,2643963.0,3607857.0,561401.0
6888,MS,39209,1,1141.0,271.0,63.0,11.0,266.0,2869632.0,3389372.0,446690.0
6889,MS,39211,1,51.0,9.0,8.0,0.0,10.0,450002.0,1571922.0,50000.0
6890,MS,39212,1,1063.0,215.0,70.0,43.0,206.0,2821695.0,3324976.5,289257.0
6891,MS,39218,1,838.0,129.0,66.0,3.0,130.0,3052350.0,3907514.0,351619.0
6892,MS,39232,1,1692.0,376.0,101.0,6.0,382.0,5426171.0,6637574.0,232578.0
6893,MS,39301,2,348.0,80.0,24.0,1.0,102.0,1010943.0,1581933.16,424543.0
6894,MS,39305,2,1026.0,222.0,64.0,8.0,311.0,2766944.5,4220383.75,713188.5
6895,MS,39325,1,631.0,160.0,37.0,1.0,153.0,1660144.0,2611584.75,230421.0
6896,MS,39327,1,923.0,105.0,52.0,0.0,259.0,2883292.0,3569335.0,1270438.0
6897,MS,39328,1,452.0,79.0,36.0,5.0,80.0,1709617.0,2028070.0,808240.0
6898,MS,39330,1,285.0,65.0,24.0,0.0,125.0,950827.0,1160985.0,68455.0
6899,MS,39339,1,508.0,137.0,35.0,0.0,196.0,1792015.0,2153281.75,343897.0
6900,MS,39341,1,448.0,130.0,30.0,2.0,107.0,2310645.0,2453915.0,627144.0
6901,MS,39345,1,262.0,61.0,19.0,3.0,100.0,726529.0,1110738.0,1171184.0
6902,MS,39350,3,636.0,129.0,40.0,2.0,175.0,2008903.79,2426880.34,996348.15
6903,MS,39355,1,527.0,114.0,32.0,13.0,333.0,1744552.0,1960599.0,301736.0
6904,MS,39365,1,281.0,61.0,19.0,0.0,101.0,830206.0,1013197.19,25863.0
6905,MS,39367,1,928.0,227.0,71.0,16.0,211.0,3749443.0,4293721.0,502502.0
6906,MS,39401,2,688.0,134.0,56.0,12.0,266.0,2884100.5,3585330.5,194309.0
6907,MS,39402,1,1712.0,385.0,104.0,0.0,353.0,4939856.0,7324252.5,1817229.0
6908,MS,39421,1,396.0,116.0,29.0,0.0,196.0,1481309.0,1872164.62,391782.0
6909,MS,39422,1,246.0,52.0,18.0,2.0,116.0,953359.0,1206666.5,123970.0
6910,MS,39425,1,588.0,132.0,33.0,5.0,227.0,1890360.0,2300824.75,1787238.0
6911,MS,39426,1,942.0,199.0,52.0,0.0,198.0,3680637.0,4560705.5,966979.0
6912,MS,39428,1,274.0,58.0,19.0,5.0,52.0,815893.0,1130872.25,26826.0
6913,MS,39429,2,388.0,72.0,24.0,0.0,132.0,1190507.0,1562039.31,338929.5
6914,MS,39437,1,1299.0,201.0,79.0,2.0,351.0,3777052.0,4401777.5,700054.0
6915,MS,39439,1,262.0,64.0,21.0,13.0,74.0,981886.0,1181180.5,389866.0
6916,MS,39440,1,809.0,181.0,52.0,21.0,792.0,1745376.0,3381525.5,1315160.0
6917,MS,39443,2,1270.0,204.0,78.0,6.0,330.0,3894800.5,4568442.25,570459.0
6918,MS,39451,1,582.0,140.0,29.0,0.0,193.0,1368865.0,1675773.38,257097.0
6919,MS,39452,1,1153.0,265.0,77.0,3.0,508.0,3930312.0,4711789.0,325356.0
6920,MS,39455,1,224.0,35.0,22.0,0.0,45.0,545308.0,641383.0,57487.0
6921,MS,39462,1,277.0,74.0,19.0,2.0,21.0,973684.0,1303527.0,31631.0
