,crdc_id,fips,year,ncessch,leaid,grade,race,sex,disability,lep,students_retained
581,450111000270,45,2017,450111000270,4501110,12,2,99,99,99,
582,450111000270,45,2017,450111000270,4501110,12,3,1,99,99,-2.0
583,450111000270,45,2017,450111000270,4501110,12,3,2,99,99,-2.0
584,450111000270,45,2017,450111000270,4501110,12,3,99,99,99,
585,450111000270,45,2017,450111000270,4501110,12,4,1,99,99,-2.0
586,450111000270,45,2017,450111000270,4501110,12,4,2,99,99,-2.0
587,450111000270,45,2017,450111000270,4501110,12,4,99,99,99,
588,450111000270,45,2017,450111000270,4501110,12,5,1,99,99,-2.0
589,450111000270,45,2017,450111000270,4501110,12,5,2,99,99,-2.0
590,450111000270,45,2017,450111000270,4501110,12,5,99,99,99,
591,450111000270,45,2017,450111000270,4501110,12,6,1,99,99,-2.0
592,450111000270,45,2017,450111000270,4501110,12,6,2,99,99,-2.0
593,450111000270,45,2017,450111000270,4501110,12,6,99,99,99,
594,450111000270,45,2017,450111000270,4501110,12,7,1,99,99,-2.0
595,450111000270,45,2017,450111000270,4501110,12,7,2,99,99,-2.0
596,450111000270,45,2017,450111000270,4501110,12,7,99,99,99,
597,450111000270,45,2017,450111000270,4501110,12,99,1,99,99,-2.0
598,450111000270,45,2017,450111000270,4501110,12,99,2,99,99,-2.0
599,450111000270,45,2017,450111000270,4501110,12,99,99,99,99,
600,450111000392,45,2017,450111000392,4501110,12,1,1,99,99,-2.0
601,450111000392,45,2017,450111000392,4501110,12,1,2,99,99,-2.0
602,450111000392,45,2017,450111000392,4501110,12,1,99,99,99,
603,450111000392,45,2017,450111000392,4501110,12,2,1,99,99,-2.0
604,450111000392,45,2017,450111000392,4501110,12,2,2,99,99,-2.0
605,450111000392,45,2017,450111000392,4501110,12,2,99,99,99,
606,450111000392,45,2017,450111000392,4501110,12,3,1,99,99,-2.0
607,450111000392,45,2017,450111000392,4501110,12,3,2,99,99,-2.0
608,450111000392,45,2017,450111000392,4501110,12,3,99,99,99,
609,450111000392,45,2017,450111000392,4501110,12,4,1,99,99,-2.0
610,450111000392,45,2017,450111000392,4501110,12,4,2,99,99,-2.0
611,450111000392,45,2017,450111000392,4501110,12,4,99,99,99,
612,450111000392,45,2017,450111000392,4501110,12,5,1,99,99,-2.0
613,450111000392,45,2017,450111000392,4501110,12,5,2,99,99,-2.0
614,450111000392,45,2017,450111000392,4501110,12,5,99,99,99,
615,450111000392,45,2017,450111000392,4501110,12,6,1,99,99,-2.0
616,450111000392,45,2017,450111000392,4501110,12,6,2,99,99,-2.0
617,450111000392,45,2017,450111000392,4501110,12,6,99,99,99,
618,450111000392,45,2017,450111000392,4501110,12,7,1,99,99,-2.0
619,450111000392,45,2017,450111000392,4501110,12,7,2,99,99,-2.0
620,450111000392,45,2017,450111000392,4501110,12,7,99,99,99,
621,450111000392,45,2017,450111000392,4501110,12,99,1,99,99,-2.0
622,450111000392,45,2017,450111000392,4501110,12,99,2,99,99,-2.0
623,450111000392,45,2017,450111000392,4501110,12,99,99,99,99,
624,450111000418,45,2017,450111000418,4501110,12,1,1,99,99,-2.0
625,450111000418,45,2017,450111000418,4501110,12,1,2,99,99,-2.0
626,450111000418,45,2017,450111000418,4501110,12,1,99,99,99,
627,450111000418,45,2017,450111000418,4501110,12,2,1,99,99,-2.0
628,450111000418,45,2017,450111000418,4501110,12,2,2,99,99,-2.0
629,450111000418,45,2017,450111000418,4501110,12,2,99,99,99,
630,450111000418,45,2017,450111000418,4501110,12,3,1,99,99,-2.0
631,450111000418,45,2017,450111000418,4501110,12,3,2,99,99,-2.0
632,450111000418,45,2017,450111000418,4501110,12,3,99,99,99,
633,450111000418,45,2017,450111000418,4501110,12,4,1,99,99,-2.0
634,450111000418,45,2017,450111000418,4501110,12,4,2,99,99,-2.0
635,450111000418,45,2017,450111000418,4501110,12,4,99,99,99,
636,450111000418,45,2017,450111000418,4501110,12,5,1,99,99,-2.0
637,450111000418,45,2017,450111000418,4501110,12,5,2,99,99,-2.0
638,450111000418,45,2017,450111000418,4501110,12,5,99,99,99,
639,450111000418,45,2017,450111000418,4501110,12,6,1,99,99,-2.0
640,450111000418,45,2017,450111000418,4501110,12,6,2,99,99,-2.0
641,450111000418,45,2017,450111000418,4501110,12,6,99,99,99,
642,450111000418,45,2017,450111000418,4501110,12,7,1,99,99,-2.0
643,450111000418,45,2017,450111000418,4501110,12,7,2,99,99,-2.0
644,450111000418,45,2017,450111000418,4501110,12,7,99,99,99,
645,450111000418,45,2017,450111000418,4501110,12,99,1,99,99,-2.0
646,450111000418,45,2017,450111000418,4501110,12,99,2,99,99,-2.0
647,450111000418,45,2017,450111000418,4501110,12,99,99,99,99,
648,450111000420,45,2017,450111000420,4501110,12,1,1,99,99,-2.0
649,450111000420,45,2017,450111000420,4501110,12,1,2,99,99,-2.0
650,450111000420,45,2017,450111000420,4501110,12,1,99,99,99,
651,450111000420,45,2017,450111000420,4501110,12,2,1,99,99,-2.0
652,450111000420,45,2017,450111000420,4501110,12,2,2,99,99,-2.0
653,450111000420,45,2017,450111000420,4501110,12,2,99,99,99,
654,450111000420,45,2017,450111000420,4501110,12,3,1,99,99,-2.0
655,450111000420,45,2017,450111000420,4501110,12,3,2,99,99,-2.0
656,450111000420,45,2017,450111000420,4501110,12,3,99,99,99,
657,450111000420,45,2017,450111000420,4501110,12,4,1,99,99,-2.0
658,450111000420,45,2017,450111000420,4501110,12,4,2,99,99,-2.0
659,450111000420,45,2017,450111000420,4501110,12,4,99,99,99,
660,450111000420,45,2017,450111000420,4501110,12,5,1,99,99,-2.0
661,450111000420,45,2017,450111000420,4501110,12,5,2,99,99,-2.0
662,450111000420,45,2017,450111000420,4501110,12,5,99,99,99,
663,450111000420,45,2017,450111000420,4501110,12,6,1,99,99,-2.0
664,450111000420,45,2017,450111000420,4501110,12,6,2,99,99,-2.0
665,450111000420,45,2017,450111000420,4501110,12,6,99,99,99,
666,450111000420,45,2017,450111000420,4501110,12,7,1,99,99,-2.0
667,450111000420,45,2017,450111000420,4501110,12,7,2,99,99,-2.0
668,450111000420,45,2017,450111000420,4501110,12,7,99,99,99,
669,450111000420,45,2017,450111000420,4501110,12,99,1,99,99,-2.0
670,450111000420,45,2017,450111000420,4501110,12,99,2,99,99,-2.0
671,450111000420,45,2017,450111000420,4501110,12,99,99,99,99,
672,450111000422,45,2017,450111000422,4501110,12,1,1,99,99,-2.0
673,450111000422,45,2017,450111000422,4501110,12,1,2,99,99,-2.0
674,450111000422,45,2017,450111000422,4501110,12,1,99,99,99,
675,450111000422,45,2017,450111000422,4501110,12,2,1,99,99,-2.0
676,450111000422,45,2017,450111000422,4501110,12,2,2,99,99,-2.0
677,450111000422,45,2017,450111000422,4501110,12,2,99,99,99,
678,450111000422,45,2017,450111000422,4501110,12,3,1,99,99,-2.0
679,450111000422,45,2017,450111000422,4501110,12,3,2,99,99,-2.0
680,450111000422,45,2017,450111000422,4501110,12,3,99,99,99,
681,450111000422,45,2017,450111000422,4501110,12,4,1,99,99,-2.0
682,450111000422,45,2017,450111000422,4501110,12,4,2,99,99,-2.0
683,450111000422,45,2017,450111000422,4501110,12,4,99,99,99,
684,450111000422,45,2017,450111000422,4501110,12,5,1,99,99,-2.0
685,450111000422,45,2017,450111000422,4501110,12,5,2,99,99,-2.0
686,450111000422,45,2017,450111000422,4501110,12,5,99,99,99,
687,450111000422,45,2017,450111000422,4501110,12,6,1,99,99,-2.0
688,450111000422,45,2017,450111000422,4501110,12,6,2,99,99,-2.0
689,450111000422,45,2017,450111000422,4501110,12,6,99,99,99,
690,450111000422,45,2017,450111000422,4501110,12,7,1,99,99,-2.0
691,450111000422,45,2017,450111000422,4501110,12,7,2,99,99,-2.0
692,450111000422,45,2017,450111000422,4501110,12,7,99,99,99,
693,450111000422,45,2017,450111000422,4501110,12,99,1,99,99,-2.0
694,450111000422,45,2017,450111000422,4501110,12,99,2,99,99,-2.0
695,450111000422,45,2017,450111000422,4501110,12,99,99,99,99,
696,450111000547,45,2017,450111000547,4501110,12,1,1,99,99,-2.0
697,450111000547,45,2017,450111000547,4501110,12,1,2,99,99,-2.0
698,450111000547,45,2017,450111000547,4501110,12,1,99,99,99,
699,450111000547,45,2017,450111000547,4501110,12,2,1,99,99,-2.0
700,450111000547,45,2017,450111000547,4501110,12,2,2,99,99,-2.0
701,450111000547,45,2017,450111000547,4501110,12,2,99,99,99,
702,450111000547,45,2017,450111000547,4501110,12,3,1,99,99,-2.0
703,450111000547,45,2017,450111000547,4501110,12,3,2,99,99,-2.0
704,450111000547,45,2017,450111000547,4501110,12,3,99,99,99,
705,450111000547,45,2017,450111000547,4501110,12,4,1,99,99,-2.0
706,450111000547,45,2017,450111000547,4501110,12,4,2,99,99,-2.0
707,450111000547,45,2017,450111000547,4501110,12,4,99,99,99,
708,450111000547,45,2017,450111000547,4501110,12,5,1,99,99,-2.0
709,450111000547,45,2017,450111000547,4501110,12,5,2,99,99,-2.0
710,450111000547,45,2017,450111000547,4501110,12,5,99,99,99,
711,450111000547,45,2017,450111000547,4501110,12,6,1,99,99,-2.0
712,450111000547,45,2017,450111000547,4501110,12,6,2,99,99,-2.0
713,450111000547,45,2017,450111000547,4501110,12,6,99,99,99,
714,450111000547,45,2017,450111000547,4501110,12,7,1,99,99,-2.0
715,450111000547,45,2017,450111000547,4501110,12,7,2,99,99,-2.0
716,450111000547,45,2017,450111000547,4501110,12,7,99,99,99,
717,450111000547,45,2017,450111000547,4501110,12,99,1,99,99,-2.0
718,450111000547,45,2017,450111000547,4501110,12,99,2,99,99,-2.0
719,450111000547,45,2017,450111000547,4501110,12,99,99,99,99,
720,450111000819,45,2017,450111000819,4501110,12,1,1,99,99,-2.0
721,450111000819,45,2017,450111000819,4501110,12,1,2,99,99,-2.0
722,450111000819,45,2017,450111000819,4501110,12,1,99,99,99,
723,450111000819,45,2017,450111000819,4501110,12,2,1,99,99,-2.0
724,450111000819,45,2017,450111000819,4501110,12,2,2,99,99,-2.0
725,450111000819,45,2017,450111000819,4501110,12,2,99,99,99,
726,450111000819,45,2017,450111000819,4501110,12,3,1,99,99,-2.0
727,450111000819,45,2017,450111000819,4501110,12,3,2,99,99,-2.0
728,450111000819,45,2017,450111000819,4501110,12,3,99,99,99,
729,450111000819,45,2017,450111000819,4501110,12,4,1,99,99,-2.0
730,450111000819,45,2017,450111000819,4501110,12,4,2,99,99,-2.0
731,450111000819,45,2017,450111000819,4501110,12,4,99,99,99,
732,450111000819,45,2017,450111000819,4501110,12,5,1,99,99,-2.0
733,450111000819,45,2017,450111000819,4501110,12,5,2,99,99,-2.0
734,450111000819,45,2017,450111000819,4501110,12,5,99,99,99,
735,450111000819,45,2017,450111000819,4501110,12,6,1,99,99,-2.0
736,450111000819,45,2017,450111000819,4501110,12,6,2,99,99,-2.0
737,450111000819,45,2017,450111000819,4501110,12,6,99,99,99,
738,450111000819,45,2017,450111000819,4501110,12,7,1,99,99,-2.0
739,450111000819,45,2017,450111000819,4501110,12,7,2,99,99,-2.0
740,450111000819,45,2017,450111000819,4501110,12,7,99,99,99,
741,450111000819,45,2017,450111000819,4501110,12,99,1,99,99,-2.0
742,450111000819,45,2017,450111000819,4501110,12,99,2,99,99,-2.0
743,450111000819,45,2017,450111000819,4501110,12,99,99,99,99,
744,450111000941,45,2017,450111000941,4501110,12,1,1,99,99,-2.0
745,450111000941,45,2017,450111000941,4501110,12,1,2,99,99,-2.0
746,450111000941,45,2017,450111000941,4501110,12,1,99,99,99,
747,450111000941,45,2017,450111000941,4501110,12,2,1,99,99,-2.0
748,450111000941,45,2017,450111000941,4501110,12,2,2,99,99,-2.0
749,450111000941,45,2017,450111000941,4501110,12,2,99,99,99,
750,450111000941,45,2017,450111000941,4501110,12,3,1,99,99,-2.0
751,450111000941,45,2017,450111000941,4501110,12,3,2,99,99,-2.0
752,450111000941,45,2017,450111000941,4501110,12,3,99,99,99,
753,450111000941,45,2017,450111000941,4501110,12,4,1,99,99,-2.0
754,450111000941,45,2017,450111000941,4501110,12,4,2,99,99,-2.0
755,450111000941,45,2017,450111000941,4501110,12,4,99,99,99,
756,450111000941,45,2017,450111000941,4501110,12,5,1,99,99,-2.0
757,450111000941,45,2017,450111000941,4501110,12,5,2,99,99,-2.0
758,450111000941,45,2017,450111000941,4501110,12,5,99,99,99,
759,450111000941,45,2017,450111000941,4501110,12,6,1,99,99,-2.0
760,450111000941,45,2017,450111000941,4501110,12,6,2,99,99,-2.0
761,450111000941,45,2017,450111000941,4501110,12,6,99,99,99,
762,450111000941,45,2017,450111000941,4501110,12,7,1,99,99,-2.0
763,450111000941,45,2017,450111000941,4501110,12,7,2,99,99,-2.0
764,450111000941,45,2017,450111000941,4501110,12,7,99,99,99,
765,450111000941,45,2017,450111000941,4501110,12,99,1,99,99,-2.0
766,450111000941,45,2017,450111000941,4501110,12,99,2,99,99,-2.0
767,450111000941,45,2017,450111000941,4501110,12,99,99,99,99,
768,450111000942,45,2017,450111000942,4501110,12,1,1,99,99,-2.0
769,450111000942,45,2017,450111000942,4501110,12,1,2,99,99,-2.0
770,450111000942,45,2017,450111000942,4501110,12,1,99,99,99,
771,450111000942,45,2017,450111000942,4501110,12,2,1,99,99,-2.0
772,450111000942,45,2017,450111000942,4501110,12,2,2,99,99,-2.0
773,450111000942,45,2017,450111000942,4501110,12,2,99,99,99,
774,450111000942,45,2017,450111000942,4501110,12,3,1,99,99,-2.0
775,450111000942,45,2017,450111000942,4501110,12,3,2,99,99,-2.0
776,450111000942,45,2017,450111000942,4501110,12,3,99,99,99,
777,450111000942,45,2017,450111000942,4501110,12,4,1,99,99,-2.0
778,450111000942,45,2017,450111000942,4501110,12,4,2,99,99,-2.0
779,450111000942,45,2017,450111000942,4501110,12,4,99,99,99,
780,450111000942,45,2017,450111000942,4501110,12,5,1,99,99,-2.0
781,450111000942,45,2017,450111000942,4501110,12,5,2,99,99,-2.0
782,450111000942,45,2017,450111000942,4501110,12,5,99,99,99,
783,450111000942,45,2017,450111000942,4501110,12,6,1,99,99,-2.0
784,450111000942,45,2017,450111000942,4501110,12,6,2,99,99,-2.0
785,450111000942,45,2017,450111000942,4501110,12,6,99,99,99,
786,450111000942,45,2017,450111000942,4501110,12,7,1,99,99,-2.0
787,450111000942,45,2017,450111000942,4501110,12,7,2,99,99,-2.0
788,450111000942,45,2017,450111000942,4501110,12,7,99,99,99,
789,450111000942,45,2017,450111000942,4501110,12,99,1,99,99,-2.0
790,450111000942,45,2017,450111000942,4501110,12,99,2,99,99,-2.0
791,450111000942,45,2017,450111000942,4501110,12,99,99,99,99,
792,450111000943,45,2017,450111000943,4501110,12,1,1,99,99,-2.0
793,450111000943,45,2017,450111000943,4501110,12,1,2,99,99,-2.0
794,450111000943,45,2017,450111000943,4501110,12,1,99,99,99,
795,450111000943,45,2017,450111000943,4501110,12,2,1,99,99,-2.0
796,450111000943,45,2017,450111000943,4501110,12,2,2,99,99,-2.0
797,450111000943,45,2017,450111000943,4501110,12,2,99,99,99,
798,450111000943,45,2017,450111000943,4501110,12,3,1,99,99,-2.0
799,450111000943,45,2017,450111000943,4501110,12,3,2,99,99,-2.0
800,450111000943,45,2017,450111000943,4501110,12,3,99,99,99,
801,450111000943,45,2017,450111000943,4501110,12,4,1,99,99,-2.0
802,450111000943,45,2017,450111000943,4501110,12,4,2,99,99,-2.0
803,450111000943,45,2017,450111000943,4501110,12,4,99,99,99,
804,450111000943,45,2017,450111000943,4501110,12,5,1,99,99,-2.0
805,450111000943,45,2017,450111000943,4501110,12,5,2,99,99,-2.0
806,450111000943,45,2017,450111000943,4501110,12,5,99,99,99,
807,450111000943,45,2017,450111000943,4501110,12,6,1,99,99,-2.0
808,450111000943,45,2017,450111000943,4501110,12,6,2,99,99,-2.0
809,450111000943,45,2017,450111000943,4501110,12,6,99,99,99,
810,450111000943,45,2017,450111000943,4501110,12,7,1,99,99,-2.0
811,450111000943,45,2017,450111000943,4501110,12,7,2,99,99,-2.0
812,450111000943,45,2017,450111000943,4501110,12,7,99,99,99,
813,450111000943,45,2017,450111000943,4501110,12,99,1,99,99,-2.0
814,450111000943,45,2017,450111000943,4501110,12,99,2,99,99,-2.0
815,450111000943,45,2017,450111000943,4501110,12,99,99,99,99,
816,450111001165,45,2017,450111001165,4501110,12,1,1,99,99,-2.0
817,450111001165,45,2017,450111001165,4501110,12,1,2,99,99,-2.0
818,450111001165,45,2017,450111001165,4501110,12,1,99,99,99,
819,450111001165,45,2017,450111001165,4501110,12,2,1,99,99,-2.0
820,450111001165,45,2017,450111001165,4501110,12,2,2,99,99,-2.0
821,450111001165,45,2017,450111001165,4501110,12,2,99,99,99,
822,450111001165,45,2017,450111001165,4501110,12,3,1,99,99,-2.0
823,450111001165,45,2017,450111001165,4501110,12,3,2,99,99,-2.0
824,450111001165,45,2017,450111001165,4501110,12,3,99,99,99,
825,450111001165,45,2017,450111001165,4501110,12,4,1,99,99,-2.0
826,450111001165,45,2017,450111001165,4501110,12,4,2,99,99,-2.0
827,450111001165,45,2017,450111001165,4501110,12,4,99,99,99,
828,450111001165,45,2017,450111001165,4501110,12,5,1,99,99,-2.0
829,450111001165,45,2017,450111001165,4501110,12,5,2,99,99,-2.0
830,450111001165,45,2017,450111001165,4501110,12,5,99,99,99,
831,450111001165,45,2017,450111001165,4501110,12,6,1,99,99,-2.0
832,450111001165,45,2017,450111001165,4501110,12,6,2,99,99,-2.0
833,450111001165,45,2017,450111001165,4501110,12,6,99,99,99,
834,450111001165,45,2017,450111001165,4501110,12,7,1,99,99,-2.0
835,450111001165,45,2017,450111001165,4501110,12,7,2,99,99,-2.0
836,450111001165,45,2017,450111001165,4501110,12,7,99,99,99,
837,450111001165,45,2017,450111001165,4501110,12,99,1,99,99,-2.0
838,450111001165,45,2017,450111001165,4501110,12,99,2,99,99,-2.0
839,450111001165,45,2017,450111001165,4501110,12,99,99,99,99,
840,450111001350,45,2017,450111001350,4501110,12,1,1,99,99,0.0
841,450111001350,45,2017,450111001350,4501110,12,1,2,99,99,0.0
842,450111001350,45,2017,450111001350,4501110,12,1,99,99,99,0.0
843,450111001350,45,2017,450111001350,4501110,12,2,1,99,99,0.0
844,450111001350,45,2017,450111001350,4501110,12,2,2,99,99,0.0
845,450111001350,45,2017,450111001350,4501110,12,2,99,99,99,0.0
846,450111001350,45,2017,450111001350,4501110,12,3,1,99,99,1.0
847,450111001350,45,2017,450111001350,4501110,12,3,2,99,99,0.0
848,450111001350,45,2017,450111001350,4501110,12,3,99,99,99,1.0
849,450111001350,45,2017,450111001350,4501110,12,4,1,99,99,0.0
850,450111001350,45,2017,450111001350,4501110,12,4,2,99,99,0.0
851,450111001350,45,2017,450111001350,4501110,12,4,99,99,99,0.0
852,450111001350,45,2017,450111001350,4501110,12,5,1,99,99,0.0
853,450111001350,45,2017,450111001350,4501110,12,5,2,99,99,0.0
854,450111001350,45,2017,450111001350,4501110,12,5,99,99,99,0.0
855,450111001350,45,2017,450111001350,4501110,12,6,1,99,99,0.0
856,450111001350,45,2017,450111001350,4501110,12,6,2,99,99,0.0
857,450111001350,45,2017,450111001350,4501110,12,6,99,99,99,0.0
858,450111001350,45,2017,450111001350,4501110,12,7,1,99,99,0.0
859,450111001350,45,2017,450111001350,4501110,12,7,2,99,99,0.0
860,450111001350,45,2017,450111001350,4501110,12,7,99,99,99,0.0
861,450111001350,45,2017,450111001350,4501110,12,99,1,99,99,1.0
862,450111001350,45,2017,450111001350,4501110,12,99,2,99,99,0.0
863,450111001350,45,2017,450111001350,4501110,12,99,99,99,99,1.0
864,450111001360,45,2017,450111001360,4501110,12,1,1,99,99,-2.0
865,450111001360,45,2017,450111001360,4501110,12,1,2,99,99,-2.0
866,450111001360,45,2017,450111001360,4501110,12,1,99,99,99,
867,450111001360,45,2017,450111001360,4501110,12,2,1,99,99,-2.0
868,450111001360,45,2017,450111001360,4501110,12,2,2,99,99,-2.0
869,450111001360,45,2017,450111001360,4501110,12,2,99,99,99,
870,450111001360,45,2017,450111001360,4501110,12,3,1,99,99,-2.0
871,450111001360,45,2017,450111001360,4501110,12,3,2,99,99,-2.0
872,450111001360,45,2017,450111001360,4501110,12,3,99,99,99,
873,450111001360,45,2017,450111001360,4501110,12,4,1,99,99,-2.0
874,450111001360,45,2017,450111001360,4501110,12,4,2,99,99,-2.0
875,450111001360,45,2017,450111001360,4501110,12,4,99,99,99,
876,450111001360,45,2017,450111001360,4501110,12,5,1,99,99,-2.0
877,450111001360,45,2017,450111001360,4501110,12,5,2,99,99,-2.0
878,450111001360,45,2017,450111001360,4501110,12,5,99,99,99,
879,450111001360,45,2017,450111001360,4501110,12,6,1,99,99,-2.0
880,450111001360,45,2017,450111001360,4501110,12,6,2,99,99,-2.0
881,450111001360,45,2017,450111001360,4501110,12,6,99,99,99,
882,450111001360,45,2017,450111001360,4501110,12,7,1,99,99,-2.0
883,450111001360,45,2017,450111001360,4501110,12,7,2,99,99,-2.0
884,450111001360,45,2017,450111001360,4501110,12,7,99,99,99,
885,450111001360,45,2017,450111001360,4501110,12,99,1,99,99,-2.0
886,450111001360,45,2017,450111001360,4501110,12,99,2,99,99,-2.0
887,450111001360,45,2017,450111001360,4501110,12,99,99,99,99,
888,450111001361,45,2017,450111001361,4501110,12,1,1,99,99,-2.0
889,450111001361,45,2017,450111001361,4501110,12,1,2,99,99,-2.0
890,450111001361,45,2017,450111001361,4501110,12,1,99,99,99,
891,450111001361,45,2017,450111001361,4501110,12,2,1,99,99,-2.0
892,450111001361,45,2017,450111001361,4501110,12,2,2,99,99,-2.0
893,450111001361,45,2017,450111001361,4501110,12,2,99,99,99,
894,450111001361,45,2017,450111001361,4501110,12,3,1,99,99,-2.0
895,450111001361,45,2017,450111001361,4501110,12,3,2,99,99,-2.0
896,450111001361,45,2017,450111001361,4501110,12,3,99,99,99,
897,450111001361,45,2017,450111001361,4501110,12,4,1,99,99,-2.0
898,450111001361,45,2017,450111001361,4501110,12,4,2,99,99,-2.0
899,450111001361,45,2017,450111001361,4501110,12,4,99,99,99,
900,450111001361,45,2017,450111001361,4501110,12,5,1,99,99,-2.0
901,450111001361,45,2017,450111001361,4501110,12,5,2,99,99,-2.0
902,450111001361,45,2017,450111001361,4501110,12,5,99,99,99,
903,450111001361,45,2017,450111001361,4501110,12,6,1,99,99,-2.0
904,450111001361,45,2017,450111001361,4501110,12,6,2,99,99,-2.0
905,450111001361,45,2017,450111001361,4501110,12,6,99,99,99,
906,450111001361,45,2017,450111001361,4501110,12,7,1,99,99,-2.0
907,450111001361,45,2017,450111001361,4501110,12,7,2,99,99,-2.0
908,450111001361,45,2017,450111001361,4501110,12,7,99,99,99,
909,450111001361,45,2017,450111001361,4501110,12,99,1,99,99,-2.0
910,450111001361,45,2017,450111001361,4501110,12,99,2,99,99,-2.0
911,450111001361,45,2017,450111001361,4501110,12,99,99,99,99,
912,450111001530,45,2017,450111001530,4501110,12,1,1,99,99,-2.0
913,450111001530,45,2017,450111001530,4501110,12,1,2,99,99,-2.0
914,450111001530,45,2017,450111001530,4501110,12,1,99,99,99,
915,450111001530,45,2017,450111001530,4501110,12,2,1,99,99,-2.0
916,450111001530,45,2017,450111001530,4501110,12,2,2,99,99,-2.0
917,450111001530,45,2017,450111001530,4501110,12,2,99,99,99,
918,450111001530,45,2017,450111001530,4501110,12,3,1,99,99,-2.0
919,450111001530,45,2017,450111001530,4501110,12,3,2,99,99,-2.0
920,450111001530,45,2017,450111001530,4501110,12,3,99,99,99,
921,450111001530,45,2017,450111001530,4501110,12,4,1,99,99,-2.0
922,450111001530,45,2017,450111001530,4501110,12,4,2,99,99,-2.0
923,450111001530,45,2017,450111001530,4501110,12,4,99,99,99,
924,450111001530,45,2017,450111001530,4501110,12,5,1,99,99,-2.0
925,450111001530,45,2017,450111001530,4501110,12,5,2,99,99,-2.0
926,450111001530,45,2017,450111001530,4501110,12,5,99,99,99,
927,450111001530,45,2017,450111001530,4501110,12,6,1,99,99,-2.0
928,450111001530,45,2017,450111001530,4501110,12,6,2,99,99,-2.0
929,450111001530,45,2017,450111001530,4501110,12,6,99,99,99,
930,450111001530,45,2017,450111001530,4501110,12,7,1,99,99,-2.0
931,450111001530,45,2017,450111001530,4501110,12,7,2,99,99,-2.0
932,450111001530,45,2017,450111001530,4501110,12,7,99,99,99,
933,450111001530,45,2017,450111001530,4501110,12,99,1,99,99,-2.0
934,450111001530,45,2017,450111001530,4501110,12,99,2,99,99,-2.0
935,450111001530,45,2017,450111001530,4501110,12,99,99,99,99,
936,450111001538,45,2017,450111001538,4501110,12,1,1,99,99,-2.0
937,450111001538,45,2017,450111001538,4501110,12,1,2,99,99,-2.0
938,450111001538,45,2017,450111001538,4501110,12,1,99,99,99,
939,450111001538,45,2017,450111001538,4501110,12,2,1,99,99,-2.0
940,450111001538,45,2017,450111001538,4501110,12,2,2,99,99,-2.0
941,450111001538,45,2017,450111001538,4501110,12,2,99,99,99,
942,450111001538,45,2017,450111001538,4501110,12,3,1,99,99,-2.0
943,450111001538,45,2017,450111001538,4501110,12,3,2,99,99,-2.0
944,450111001538,45,2017,450111001538,4501110,12,3,99,99,99,
945,450111001538,45,2017,450111001538,4501110,12,4,1,99,99,-2.0
946,450111001538,45,2017,450111001538,4501110,12,4,2,99,99,-2.0
947,450111001538,45,2017,450111001538,4501110,12,4,99,99,99,
948,450111001538,45,2017,450111001538,4501110,12,5,1,99,99,-2.0
949,450111001538,45,2017,450111001538,4501110,12,5,2,99,99,-2.0
950,450111001538,45,2017,450111001538,4501110,12,5,99,99,99,
951,450111001538,45,2017,450111001538,4501110,12,6,1,99,99,-2.0
952,450111001538,45,2017,450111001538,4501110,12,6,2,99,99,-2.0
953,450111001538,45,2017,450111001538,4501110,12,6,99,99,99,
954,450111001538,45,2017,450111001538,4501110,12,7,1,99,99,-2.0
955,450111001538,45,2017,450111001538,4501110,12,7,2,99,99,-2.0
956,450111001538,45,2017,450111001538,4501110,12,7,99,99,99,
957,450111001538,45,2017,450111001538,4501110,12,99,1,99,99,-2.0
958,450111001538,45,2017,450111001538,4501110,12,99,2,99,99,-2.0
959,450111001538,45,2017,450111001538,4501110,12,99,99,99,99,
960,450111001549,45,2017,450111001549,4501110,12,1,1,99,99,-2.0
961,450111001549,45,2017,450111001549,4501110,12,1,2,99,99,-2.0
962,450111001549,45,2017,450111001549,4501110,12,1,99,99,99,
963,450111001549,45,2017,450111001549,4501110,12,2,1,99,99,-2.0
964,450111001549,45,2017,450111001549,4501110,12,2,2,99,99,-2.0
965,450111001549,45,2017,450111001549,4501110,12,2,99,99,99,
966,450111001549,45,2017,450111001549,4501110,12,3,1,99,99,-2.0
967,450111001549,45,2017,450111001549,4501110,12,3,2,99,99,-2.0
968,450111001549,45,2017,450111001549,4501110,12,3,99,99,99,
969,450111001549,45,2017,450111001549,4501110,12,4,1,99,99,-2.0
970,450111001549,45,2017,450111001549,4501110,12,4,2,99,99,-2.0
971,450111001549,45,2017,450111001549,4501110,12,4,99,99,99,
972,450111001549,45,2017,450111001549,4501110,12,5,1,99,99,-2.0
973,450111001549,45,2017,450111001549,4501110,12,5,2,99,99,-2.0
974,450111001549,45,2017,450111001549,4501110,12,5,99,99,99,
975,450111001549,45,2017,450111001549,4501110,12,6,1,99,99,-2.0
976,450111001549,45,2017,450111001549,4501110,12,6,2,99,99,-2.0
977,450111001549,45,2017,450111001549,4501110,12,6,99,99,99,
978,450111001549,45,2017,450111001549,4501110,12,7,1,99,99,-2.0
979,450111001549,45,2017,450111001549,4501110,12,7,2,99,99,-2.0
980,450111001549,45,2017,450111001549,4501110,12,7,99,99,99,
981,450111001549,45,2017,450111001549,4501110,12,99,1,99,99,-2.0
982,450111001549,45,2017,450111001549,4501110,12,99,2,99,99,-2.0
